project,canonical_id,summary_row_count,summary_row_missing,duplicate_summary_rows,summary_conflict,conflicting_columns,task_dir_present,metadata_present,evidence_bundle_present,required_step_files_present,summary_step_mismatch,mismatch_fields,evidence_missing,needs_manual_review,review_reasons
langfuse_langfuse,CVE-2025-65107,2,no,yes,yes,"architecture_confidence,architecture_type,category,category_name,classification_type,confidence,cross_agent,difficulty,input_subtype,input_type,intro_time_verdict,manual_review_needed,mechanism_subtype,mechanism_type,module_from_step2_classification_type,module_from_step2_primary,module_from_step2_secondary,primary_module,requires_ai_function,secondary_modules,vuln_exists_at_intro_version",no,no,no,no,no,,yes,yes,"duplicate_summary_rows,evidence_bundle_missing,metadata_missing,step_files_missing,summary_conflict,task_dir_missing"
langfuse_langfuse,CVE-2025-9799,2,no,yes,yes,"architecture_confidence,architecture_type,category,category_name,classification_type,confidence,cross_agent,difficulty,input_subtype,input_type,intro_time_verdict,manual_review_needed,mechanism_subtype,mechanism_type,module_from_step2_classification_type,module_from_step2_primary,module_from_step2_secondary,primary_module,requires_ai_function,secondary_modules,vuln_exists_at_intro_version",no,no,no,no,no,,yes,yes,"duplicate_summary_rows,evidence_bundle_missing,metadata_missing,step_files_missing,summary_conflict,task_dir_missing"
langfuse_langfuse,CVE-2026-24055,2,no,yes,yes,"architecture_confidence,architecture_type,category,category_name,classification_type,confidence,cross_agent,difficulty,input_subtype,input_type,intro_time_verdict,manual_review_needed,mechanism_subtype,mechanism_type,module_from_step2_classification_type,module_from_step2_primary,module_from_step2_secondary,primary_module,requires_ai_function,secondary_modules,vuln_exists_at_intro_version",no,no,no,no,no,,yes,yes,"duplicate_summary_rows,evidence_bundle_missing,metadata_missing,step_files_missing,summary_conflict,task_dir_missing"
langfuse_langfuse,CVE-2026-41487,2,no,yes,yes,"architecture_confidence,architecture_type,category,category_name,classification_type,confidence,cross_agent,difficulty,input_subtype,input_type,intro_time_verdict,manual_review_needed,mechanism_subtype,mechanism_type,module_from_step2_classification_type,module_from_step2_primary,module_from_step2_secondary,primary_module,requires_ai_function,secondary_modules,vuln_exists_at_intro_version",no,no,no,no,no,,yes,yes,"duplicate_summary_rows,evidence_bundle_missing,metadata_missing,step_files_missing,summary_conflict,task_dir_missing"
lintsinghua_DeepAudit,CVE-2026-2532,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
lintsinghua_DeepAudit,CVE-2026-25729,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
marimo-team_marimo,CVE-2026-39987,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
marimo-team_marimo,GHSA-xjv7-6w92-42r7,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
mesop-dev_mesop,CVE-2024-45601,2,no,yes,yes,"architecture_confidence,architecture_type,category,category_name,classification_type,confidence,cross_agent,difficulty,input_subtype,input_type,intro_time_verdict,manual_review_needed,mechanism_subtype,mechanism_type,module_from_step2_classification_type,module_from_step2_primary,module_from_step2_secondary,primary_module,requires_ai_function,secondary_modules,vuln_exists_at_intro_version",no,no,no,no,no,,yes,yes,"duplicate_summary_rows,evidence_bundle_missing,metadata_missing,step_files_missing,summary_conflict,task_dir_missing"
mesop-dev_mesop,CVE-2025-30358,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
mesop-dev_mesop,CVE-2026-33054,2,no,yes,yes,"architecture_type,category,category_name,classification_type,confidence,cross_agent,difficulty,input_subtype,input_type,intro_time_verdict,manual_review_needed,mechanism_subtype,mechanism_type,module_from_step2_classification_type,module_from_step2_primary,module_from_step2_secondary,primary_module,requires_ai_function,secondary_modules,vuln_exists_at_intro_version",no,no,no,no,no,,yes,yes,"duplicate_summary_rows,evidence_bundle_missing,metadata_missing,step_files_missing,summary_conflict,task_dir_missing"
mesop-dev_mesop,CVE-2026-33057,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
mesop-dev_mesop,CVE-2026-34824,2,no,yes,yes,"architecture_type,category,category_name,classification_type,confidence,cross_agent,difficulty,input_subtype,input_type,intro_time_verdict,manual_review_needed,mechanism_subtype,mechanism_type,module_from_step2_classification_type,module_from_step2_primary,primary_module,requires_ai_function,vuln_exists_at_intro_version",no,no,no,no,no,,yes,yes,"duplicate_summary_rows,evidence_bundle_missing,metadata_missing,step_files_missing,summary_conflict,task_dir_missing"
mindsdb_mindsdb,CVE-2022-23522,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
mindsdb_mindsdb,CVE-2023-30620,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
mindsdb_mindsdb,CVE-2023-38699,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
mindsdb_mindsdb,CVE-2023-49795,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
mindsdb_mindsdb,CVE-2023-49796,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
mindsdb_mindsdb,CVE-2023-50731,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
mindsdb_mindsdb,CVE-2024-24759,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
mindsdb_mindsdb,CVE-2024-45846,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
mindsdb_mindsdb,CVE-2024-45847,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
mindsdb_mindsdb,CVE-2024-45848,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
mindsdb_mindsdb,CVE-2024-45849,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
mindsdb_mindsdb,CVE-2024-45850,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
mindsdb_mindsdb,CVE-2024-45851,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
mindsdb_mindsdb,CVE-2024-45852,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
mindsdb_mindsdb,CVE-2024-45853,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
mindsdb_mindsdb,CVE-2024-45854,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
mindsdb_mindsdb,CVE-2024-45855,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
mindsdb_mindsdb,CVE-2025-68472,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
mindsdb_mindsdb,CVE-2026-2531,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
mindsdb_mindsdb,CVE-2026-27483,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
mindsdb_mindsdb,CVE-2026-7711,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
mindsdb_mindsdb,CVE-2026-7712,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
mindsdb_mindsdb,GHSA-j8w6-2r9h-cxhj,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
mlaify_OpenSift,CVE-2026-27169,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
mlaify_OpenSift,CVE-2026-27170,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
mlaify_OpenSift,CVE-2026-27189,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
mlaify_OpenSift,CVE-2026-28675,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
mlaify_OpenSift,CVE-2026-28676,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
mlaify_OpenSift,CVE-2026-28677,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
mlaify_OpenSift,GHSA-vr87-wfwp-mq27,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
mlflow_mlflow,CVE-2022-0736,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
mlflow_mlflow,CVE-2023-1176,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
mlflow_mlflow,CVE-2023-1177,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
mlflow_mlflow,CVE-2023-2356,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
mlflow_mlflow,CVE-2023-2780,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
mlflow_mlflow,CVE-2023-30172,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
mlflow_mlflow,CVE-2023-3765,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
mlflow_mlflow,CVE-2023-4033,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
mlflow_mlflow,CVE-2023-43472,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
mlflow_mlflow,CVE-2023-6015,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
mlflow_mlflow,CVE-2023-6018,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
mlflow_mlflow,CVE-2023-6568,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
mlflow_mlflow,CVE-2023-6709,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
mlflow_mlflow,CVE-2023-6753,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
mlflow_mlflow,CVE-2023-6831,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
mlflow_mlflow,CVE-2023-6909,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
mlflow_mlflow,CVE-2024-0520,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
mlflow_mlflow,CVE-2024-1483,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
mlflow_mlflow,CVE-2024-1558,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
mlflow_mlflow,CVE-2024-1560,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
mlflow_mlflow,CVE-2024-1593,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
